repetition,held_subject_fold,held_video_fold,outer_cell,scenario_type,scenario_id,train_subject_folds,train_video_folds,validation_subject_folds,validation_video_folds,nominal_train_subjects,nominal_train_videos,observed_train_subjects,observed_train_videos,raw_train_rows,task,eligibility_level,low_eligible_subjects,high_eligible_subjects,both_classes_eligible_subjects,both_classes_eligible_subject_ids,either_class_eligible_subjects,low_high_subject_set_jaccard,same_subject_trio_for_both_classes_possible
3,3,3,R03_S3_V3,outer_source,R03_S3_V3_outer_source,1;2,1;2,,,16,11,16,11,51,valence,minimal_2trials,9,2,1,P009,10,0.1,False
3,3,3,R03_S3_V3,outer_source,R03_S3_V3_outer_source,1;2,1;2,,,16,11,16,11,51,valence,strong_2trials_2videos,9,2,1,P009,10,0.1,False
3,3,3,R03_S3_V3,outer_source,R03_S3_V3_outer_source,1;2,1;2,,,16,11,16,11,51,arousal,weak_1trial,11,10,5,P003;P005;P009;P016;P028,16,0.3125,True
3,3,3,R03_S3_V3,outer_source,R03_S3_V3_outer_source,1;2,1;2,,,16,11,16,11,51,arousal,minimal_2trials,5,7,0,,12,0.0,False
3,3,3,R03_S3_V3,outer_source,R03_S3_V3_outer_source,1;2,1;2,,,16,11,16,11,51,arousal,strong_2trials_2videos,5,7,0,,12,0.0,False
3,3,3,R03_S3_V3,inner_subject_only,R03_S3_V3_inner_subject_train_S1,1,1;2,2,,8,11,8,11,28,valence,weak_1trial,7,6,5,P002;P004;P008;P009;P017,8,0.625,True
3,3,3,R03_S3_V3,inner_subject_only,R03_S3_V3_inner_subject_train_S1,1,1;2,2,,8,11,8,11,28,valence,minimal_2trials,4,2,1,P009,5,0.2,False
3,3,3,R03_S3_V3,inner_subject_only,R03_S3_V3_inner_subject_train_S1,1,1;2,2,,8,11,8,11,28,valence,strong_2trials_2videos,4,2,1,P009,5,0.2,False
3,3,3,R03_S3_V3,inner_subject_only,R03_S3_V3_inner_subject_train_S1,1,1;2,2,,8,11,8,11,28,arousal,weak_1trial,4,5,1,P009,8,0.125,False
3,3,3,R03_S3_V3,inner_subject_only,R03_S3_V3_inner_subject_train_S1,1,1;2,2,,8,11,8,11,28,arousal,minimal_2trials,2,5,0,,7,0.0,False
3,3,3,R03_S3_V3,inner_subject_only,R03_S3_V3_inner_subject_train_S1,1,1;2,2,,8,11,8,11,28,arousal,strong_2trials_2videos,2,5,0,,7,0.0,False
3,3,3,R03_S3_V3,inner_subject_only,R03_S3_V3_inner_subject_train_S2,2,1;2,1,,8,11,8,9,23,valence,weak_1trial,7,4,3,P003;P016;P023,8,0.375,True
3,3,3,R03_S3_V3,inner_subject_only,R03_S3_V3_inner_subject_train_S2,2,1;2,1,,8,11,8,9,23,valence,minimal_2trials,5,0,0,,5,0.0,False
3,3,3,R03_S3_V3,inner_subject_only,R03_S3_V3_inner_subject_train_S2,2,1;2,1,,8,11,8,9,23,valence,strong_2trials_2videos,5,0,0,,5,0.0,False
3,3,3,R03_S3_V3,inner_subject_only,R03_S3_V3_inner_subject_train_S2,2,1;2,1,,8,11,8,9,23,arousal,weak_1trial,7,5,4,P003;P005;P016;P028,8,0.5,True
3,3,3,R03_S3_V3,inner_subject_only,R03_S3_V3_inner_subject_train_S2,2,1;2,1,,8,11,8,9,23,arousal,minimal_2trials,3,2,0,,5,0.0,False
3,3,3,R03_S3_V3,inner_subject_only,R03_S3_V3_inner_subject_train_S2,2,1;2,1,,8,11,8,9,23,arousal,strong_2trials_2videos,3,2,0,,5,0.0,False
3,3,3,R03_S3_V3,inner_video_only,R03_S3_V3_inner_video_train_V1,1;2,1,,2,16,6,12,6,25,valence,weak_1trial,9,7,5,P002;P008;P009;P017;P023,11,0.45454545454545453,True
3,3,3,R03_S3_V3,inner_video_only,R03_S3_V3_inner_video_train_V1,1;2,1,,2,16,6,12,6,25,valence,minimal_2trials,3,1,0,,4,0.0,False
3,3,3,R03_S3_V3,inner_video_only,R03_S3_V3_inner_video_train_V1,1;2,1,,2,16,6,12,6,25,valence,strong_2trials_2videos,3,1,0,,4,0.0,False
3,3,3,R03_S3_V3,inner_video_only,R03_S3_V3_inner_video_train_V1,1;2,1,,2,16,6,12,6,25,arousal,weak_1trial,6,6,2,P003;P009,10,0.2,False
3,3,3,R03_S3_V3,inner_video_only,R03_S3_V3_inner_video_train_V1,1;2,1,,2,16,6,12,6,25,arousal,minimal_2trials,2,3,0,,5,0.0,False
3,3,3,R03_S3_V3,inner_video_only,R03_S3_V3_inner_video_train_V1,1;2,1,,2,16,6,12,6,25,arousal,strong_2trials_2videos,2,3,0,,5,0.0,False
3,3,3,R03_S3_V3,inner_video_only,R03_S3_V3_inner_video_train_V2,1;2,2,,1,16,5,14,5,26,valence,weak_1trial,9,5,1,P009,13,0.07692307692307693,False
3,3,3,R03_S3_V3,inner_video_only,R03_S3_V3_inner_video_train_V2,1;2,2,,1,16,5,14,5,26,valence,minimal_2trials,4,0,0,,4,0.0,False
3,3,3,R03_S3_V3,inner_video_only,R03_S3_V3_inner_video_train_V2,1;2,2,,1,16,5,14,5,26,valence,strong_2trials_2videos,4,0,0,,4,0.0,False
3,3,3,R03_S3_V3,inner_video_only,R03_S3_V3_inner_video_train_V2,1;2,2,,1,16,5,14,5,26,arousal,weak_1trial,8,8,3,P005;P016;P028,13,0.23076923076923078,True
3,3,3,R03_S3_V3,inner_video_only,R03_S3_V3_inner_video_train_V2,1;2,2,,1,16,5,14,5,26,arousal,minimal_2trials,1,3,0,,4,0.0,False
3,3,3,R03_S3_V3,inner_video_only,R03_S3_V3_inner_video_train_V2,1;2,2,,1,16,5,14,5,26,arousal,strong_2trials_2videos,1,3,0,,4,0.0,False
3,3,3,R03_S3_V3,inner_joint,R03_S3_V3_inner_joint_train_S1_V1,1,1,2,2,8,6,8,6,19,valence,weak_1trial,6,5,4,P002;P008;P009;P017,7,0.5714285714285714,True
3,3,3,R03_S3_V3,inner_joint,R03_S3_V3_inner_joint_train_S1_V1,1,1,2,2,8,6,8,6,19,valence,minimal_2trials,3,1,0,,4,0.0,False
3,3,3,R03_S3_V3,inner_joint,R03_S3_V3_inner_joint_train_S1_V1,1,1,2,2,8,6,8,6,19,valence,strong_2trials_2videos,3,1,0,,4,0.0,False
3,3,3,R03_S3_V3,inner_joint,R03_S3_V3_inner_joint_train_S1_V1,1,1,2,2,8,6,8,6,19,arousal,weak_1trial,3,4,1,P009,6,0.16666666666666666,False
3,3,3,R03_S3_V3,inner_joint,R03_S3_V3_inner_joint_train_S1_V1,1,1,2,2,8,6,8,6,19,arousal,minimal_2trials,1,3,0,,4,0.0,False
3,3,3,R03_S3_V3,inner_joint,R03_S3_V3_inner_joint_train_S1_V1,1,1,2,2,8,6,8,6,19,arousal,strong_2trials_2videos,1,3,0,,4,0.0,False
3,3,3,R03_S3_V3,inner_joint,R03_S3_V3_inner_joint_train_S1_V2,1,2,2,1,8,5,6,5,9,valence,weak_1trial,3,3,1,P009,5,0.2,False
3,3,3,R03_S3_V3,inner_joint,R03_S3_V3_inner_joint_train_S1_V2,1,2,2,1,8,5,6,5,9,valence,minimal_2trials,1,0,0,,1,0.0,False
3,3,3,R03_S3_V3,inner_joint,R03_S3_V3_inner_joint_train_S1_V2,1,2,2,1,8,5,6,5,9,valence,strong_2trials_2videos,1,0,0,,1,0.0,False
3,3,3,R03_S3_V3,inner_joint,R03_S3_V3_inner_joint_train_S1_V2,1,2,2,1,8,5,6,5,9,arousal,weak_1trial,2,4,0,,6,0.0,False
3,3,3,R03_S3_V3,inner_joint,R03_S3_V3_inner_joint_train_S1_V2,1,2,2,1,8,5,6,5,9,arousal,minimal_2trials,0,2,0,,2,0.0,False
3,3,3,R03_S3_V3,inner_joint,R03_S3_V3_inner_joint_train_S1_V2,1,2,2,1,8,5,6,5,9,arousal,strong_2trials_2videos,0,2,0,,2,0.0,False
3,3,3,R03_S3_V3,inner_joint,R03_S3_V3_inner_joint_train_S2_V1,2,1,1,2,8,6,4,4,6,valence,weak_1trial,3,2,1,P023,4,0.25,False
3,3,3,R03_S3_V3,inner_joint,R03_S3_V3_inner_joint_train_S2_V1,2,1,1,2,8,6,4,4,6,valence,minimal_2trials,0,0,0,,0,,False
3,3,3,R03_S3_V3,inner_joint,R03_S3_V3_inner_joint_train_S2_V1,2,1,1,2,8,6,4,4,6,valence,strong_2trials_2videos,0,0,0,,0,,False
3,3,3,R03_S3_V3,inner_joint,R03_S3_V3_inner_joint_train_S2_V1,2,1,1,2,8,6,4,4,6,arousal,weak_1trial,3,2,1,P003,4,0.25,False
3,3,3,R03_S3_V3,inner_joint,R03_S3_V3_inner_joint_train_S2_V1,2,1,1,2,8,6,4,4,6,arousal,minimal_2trials,1,0,0,,1,0.0,False
3,3,3,R03_S3_V3,inner_joint,R03_S3_V3_inner_joint_train_S2_V1,2,1,1,2,8,6,4,4,6,arousal,strong_2trials_2videos,1,0,0,,1,0.0,False
3,3,3,R03_S3_V3,inner_joint,R03_S3_V3_inner_joint_train_S2_V2,2,2,1,1,8,5,8,5,17,valence,weak_1trial,6,2,0,,8,0.0,False
3,3,3,R03_S3_V3,inner_joint,R03_S3_V3_inner_joint_train_S2_V2,2,2,1,1,8,5,8,5,17,valence,minimal_2trials,3,0,0,,3,0.0,False
3,3,3,R03_S3_V3,inner_joint,R03_S3_V3_inner_joint_train_S2_V2,2,2,1,1,8,5,8,5,17,valence,strong_2trials_2videos,3,0,0,,3,0.0,False
3,3,3,R03_S3_V3,inner_joint,R03_S3_V3_inner_joint_train_S2_V2,2,2,1,1,8,5,8,5,17,arousal,weak_1trial,6,4,3,P005;P016;P028,7,0.42857142857142855,True
3,3,3,R03_S3_V3,inner_joint,R03_S3_V3_inner_joint_train_S2_V2,2,2,1,1,8,5,8,5,17,arousal,minimal_2trials,1,1,0,,2,0.0,False
3,3,3,R03_S3_V3,inner_joint,R03_S3_V3_inner_joint_train_S2_V2,2,2,1,1,8,5,8,5,17,arousal,strong_2trials_2videos,1,1,0,,2,0.0,False
4,1,1,R04_S1_V1,outer_source,R04_S1_V1_outer_source,2;3,2;3,,,16,10,16,10,46,valence,weak_1trial,14,11,9,P001;P002;P003;P004;P006;P007;P009;P017;P023,16,0.5625,True
4,1,1,R04_S1_V1,outer_source,R04_S1_V1_outer_source,2;3,2;3,,,16,10,16,10,46,valence,minimal_2trials,8,2,1,P009,9,0.1111111111111111,False
4,1,1,R04_S1_V1,outer_source,R04_S1_V1_outer_source,2;3,2;3,,,16,10,16,10,46,valence,strong_2trials_2videos,8,2,1,P009,9,0.1111111111111111,False
4,1,1,R04_S1_V1,outer_source,R04_S1_V1_outer_source,2;3,2;3,,,16,10,16,10,46,arousal,weak_1trial,9,10,4,P003;P005;P007;P028,15,0.26666666666666666,True
4,1,1,R04_S1_V1,outer_source,R04_S1_V1_outer_source,2;3,2;3,,,16,10,16,10,46,arousal,minimal_2trials,5,6,1,P007,10,0.1,False
4,1,1,R04_S1_V1,outer_source,R04_S1_V1_outer_source,2;3,2;3,,,16,10,16,10,46,arousal,strong_2trials_2videos,5,6,1,P007,10,0.1,False
4,1,1,R04_S1_V1,inner_subject_only,R04_S1_V1_inner_subject_train_S2,2,2;3,3,,8,10,8,8,24,valence,weak_1trial,8,6,6,P001;P004;P006;P007;P009;P023,8,0.75,True
4,1,1,R04_S1_V1,inner_subject_only,R04_S1_V1_inner_subject_train_S2,2,2;3,3,,8,10,8,8,24,valence,minimal_2trials,6,1,1,P009,6,0.16666666666666666,False
4,1,1,R04_S1_V1,inner_subject_only,R04_S1_V1_inner_subject_train_S2,2,2;3,3,,8,10,8,8,24,valence,strong_2trials_2videos,6,1,1,P009,6,0.16666666666666666,False
4,1,1,R04_S1_V1,inner_subject_only,R04_S1_V1_inner_subject_train_S2,2,2;3,3,,8,10,8,8,24,arousal,weak_1trial,6,4,2,P007;P028,8,0.25,False
4,1,1,R04_S1_V1,inner_subject_only,R04_S1_V1_inner_subject_train_S2,2,2;3,3,,8,10,8,8,24,arousal,minimal_2trials,3,3,1,P007,5,0.2,False
4,1,1,R04_S1_V1,inner_subject_only,R04_S1_V1_inner_subject_train_S2,2,2;3,3,,8,10,8,8,24,arousal,strong_2trials_2videos,3,3,1,P007,5,0.2,False
4,1,1,R04_S1_V1,inner_subject_only,R04_S1_V1_inner_subject_train_S3,3,2;3,2,,8,10,8,10,22,valence,weak_1trial,6,5,3,P002;P003;P017,8,0.375,True
4,1,1,R04_S1_V1,inner_subject_only,R04_S1_V1_inner_subject_train_S3,3,2;3,2,,8,10,8,10,22,valence,minimal_2trials,2,1,0,,3,0.0,False
4,1,1,R04_S1_V1,inner_subject_only,R04_S1_V1_inner_subject_train_S3,3,2;3,2,,8,10,8,10,22,valence,strong_2trials_2videos,2,1,0,,3,0.0,False
4,1,1,R04_S1_V1,inner_subject_only,R04_S1_V1_inner_subject_train_S3,3,2;3,2,,8,10,8,10,22,arousal,weak_1trial,3,6,2,P003;P005,7,0.2857142857142857,False
4,1,1,R04_S1_V1,inner_subject_only,R04_S1_V1_inner_subject_train_S3,3,2;3,2,,8,10,8,10,22,arousal,minimal_2trials,2,3,0,,5,0.0,False
4,1,1,R04_S1_V1,inner_subject_only,R04_S1_V1_inner_subject_train_S3,3,2;3,2,,8,10,8,10,22,arousal,strong_2trials_2videos,2,3,0,,5,0.0,False
4,1,1,R04_S1_V1,inner_video_only,R04_S1_V1_inner_video_train_V2,2;3,2,,3,16,5,15,5,27,valence,weak_1trial,11,8,5,P001;P004;P007;P009;P023,14,0.35714285714285715,True
4,1,1,R04_S1_V1,inner_video_only,R04_S1_V1_inner_video_train_V2,2;3,2,,3,16,5,15,5,27,valence,minimal_2trials,3,0,0,,3,0.0,False
4,1,1,R04_S1_V1,inner_video_only,R04_S1_V1_inner_video_train_V2,2;3,2,,3,16,5,15,5,27,valence,strong_2trials_2videos,3,0,0,,3,0.0,False
4,1,1,R04_S1_V1,inner_video_only,R04_S1_V1_inner_video_train_V2,2;3,2,,3,16,5,15,5,27,arousal,weak_1trial,8,9,3,P005;P007;P028,14,0.21428571428571427,True
4,1,1,R04_S1_V1,inner_video_only,R04_S1_V1_inner_video_train_V2,2;3,2,,3,16,5,15,5,27,arousal,minimal_2trials,2,2,0,,4,0.0,False
4,1,1,R04_S1_V1,inner_video_only,R04_S1_V1_inner_video_train_V2,2;3,2,,3,16,5,15,5,27,arousal,strong_2trials_2videos,2,2,0,,4,0.0,False
4,1,1,R04_S1_V1,inner_video_only,R04_S1_V1_inner_video_train_V3,2;3,3,,2,16,5,12,5,19,valence,weak_1trial,8,5,2,P002;P009,11,0.18181818181818182,False
4,1,1,R04_S1_V1,inner_video_only,R04_S1_V1_inner_video_train_V3,2;3,3,,2,16,5,12,5,19,valence,minimal_2trials,2,0,0,,2,0.0,False
4,1,1,R04_S1_V1,inner_video_only,R04_S1_V1_inner_video_train_V3,2;3,3,,2,16,5,12,5,19,valence,strong_2trials_2videos,2,0,0,,2,0.0,False
4,1,1,R04_S1_V1,inner_video_only,R04_S1_V1_inner_video_train_V3,2;3,3,,2,16,5,12,5,19,arousal,weak_1trial,5,6,1,P007,10,0.1,False
4,1,1,R04_S1_V1,inner_video_only,R04_S1_V1_inner_video_train_V3,2;3,3,,2,16,5,12,5,19,arousal,minimal_2trials,2,1,0,,3,0.0,False
4,1,1,R04_S1_V1,inner_video_only,R04_S1_V1_inner_video_train_V3,2;3,3,,2,16,5,12,5,19,arousal,strong_2trials_2videos,2,1,0,,3,0.0,False
4,1,1,R04_S1_V1,inner_joint,R04_S1_V1_inner_joint_train_S2_V2,2,2,3,3,8,5,8,5,16,valence,weak_1trial,8,5,5,P001;P004;P007;P009;P023,8,0.625,True
4,1,1,R04_S1_V1,inner_joint,R04_S1_V1_inner_joint_train_S2_V2,2,2,3,3,8,5,8,5,16,valence,minimal_2trials,2,0,0,,2,0.0,False
4,1,1,R04_S1_V1,inner_joint,R04_S1_V1_inner_joint_train_S2_V2,2,2,3,3,8,5,8,5,16,valence,strong_2trials_2videos,2,0,0,,2,0.0,False
4,1,1,R04_S1_V1,inner_joint,R04_S1_V1_inner_joint_train_S2_V2,2,2,3,3,8,5,8,5,16,arousal,weak_1trial,6,4,2,P007;P028,8,0.25,False
4,1,1,R04_S1_V1,inner_joint,R04_S1_V1_inner_joint_train_S2_V2,2,2,3,3,8,5,8,5,16,arousal,minimal_2trials,1,1,0,,2,0.0,False
4,1,1,R04_S1_V1,inner_joint,R04_S1_V1_inner_joint_train_S2_V2,2,2,3,3,8,5,8,5,16,arousal,strong_2trials_2videos,1,1,0,,2,0.0,False
4,1,1,R04_S1_V1,inner_joint,R04_S1_V1_inner_joint_train_S2_V3,2,3,3,2,8,5,5,3,8,valence,weak_1trial,4,2,1,P009,5,0.2,False
4,1,1,R04_S1_V1,inner_joint,R04_S1_V1_inner_joint_train_S2_V3,2,3,3,2,8,5,5,3,8,valence,minimal_2trials,1,0,0,,1,0.0,False
4,1,1,R04_S1_V1,inner_joint,R04_S1_V1_inner_joint_train_S2_V3,2,3,3,2,8,5,5,3,8,valence,strong_2trials_2videos,1,0,0,,1,0.0,False
4,1,1,R04_S1_V1,inner_joint,R04_S1_V1_inner_joint_train_S2_V3,2,3,3,2,8,5,5,3,8,arousal,weak_1trial,3,3,1,P007,5,0.2,False
4,1,1,R04_S1_V1,inner_joint,R04_S1_V1_inner_joint_train_S2_V3,2,3,3,2,8,5,5,3,8,arousal,minimal_2trials,0,1,0,,1,0.0,False
4,1,1,R04_S1_V1,inner_joint,R04_S1_V1_inner_joint_train_S2_V3,2,3,3,2,8,5,5,3,8,arousal,strong_2trials_2videos,0,1,0,,1,0.0,False
4,1,1,R04_S1_V1,inner_joint,R04_S1_V1_inner_joint_train_S3_V2,3,2,2,3,8,5,7,5,11,valence,weak_1trial,3,3,0,,6,0.0,False
4,1,1,R04_S1_V1,inner_joint,R04_S1_V1_inner_joint_train_S3_V2,3,2,2,3,8,5,7,5,11,valence,minimal_2trials,1,0,0,,1,0.0,False
4,1,1,R04_S1_V1,inner_joint,R04_S1_V1_inner_joint_train_S3_V2,3,2,2,3,8,5,7,5,11,valence,strong_2trials_2videos,1,0,0,,1,0.0,False
4,1,1,R04_S1_V1,inner_joint,R04_S1_V1_inner_joint_train_S3_V2,3,2,2,3,8,5,7,5,11,arousal,weak_1trial,2,5,1,P005,6,0.16666666666666666,False
4,1,1,R04_S1_V1,inner_joint,R04_S1_V1_inner_joint_train_S3_V2,3,2,2,3,8,5,7,5,11,arousal,minimal_2trials,1,1,0,,2,0.0,False
4,1,1,R04_S1_V1,inner_joint,R04_S1_V1_inner_joint_train_S3_V2,3,2,2,3,8,5,7,5,11,arousal,strong_2trials_2videos,1,1,0,,2,0.0,False
4,1,1,R04_S1_V1,inner_joint,R04_S1_V1_inner_joint_train_S3_V3,3,3,2,2,8,5,7,5,11,valence,weak_1trial,4,3,1,P002,6,0.16666666666666666,False
4,1,1,R04_S1_V1,inner_joint,R04_S1_V1_inner_joint_train_S3_V3,3,3,2,2,8,5,7,5,11,valence,minimal_2trials,1,0,0,,1,0.0,False
4,1,1,R04_S1_V1,inner_joint,R04_S1_V1_inner_joint_train_S3_V3,3,3,2,2,8,5,7,5,11,valence,strong_2trials_2videos,1,0,0,,1,0.0,False
4,1,1,R04_S1_V1,inner_joint,R04_S1_V1_inner_joint_train_S3_V3,3,3,2,2,8,5,7,5,11,arousal,weak_1trial,2,3,0,,5,0.0,False
4,1,1,R04_S1_V1,inner_joint,R04_S1_V1_inner_joint_train_S3_V3,3,3,2,2,8,5,7,5,11,arousal,minimal_2trials,2,0,0,,2,0.0,False
4,1,1,R04_S1_V1,inner_joint,R04_S1_V1_inner_joint_train_S3_V3,3,3,2,2,8,5,7,5,11,arousal,strong_2trials_2videos,2,0,0,,2,0.0,False
4,1,2,R04_S1_V2,outer_source,R04_S1_V2_outer_source,2;3,1;3,,,16,11,14,11,36,valence,weak_1trial,11,8,5,P001;P002;P007;P008;P009,14,0.35714285714285715,True
4,1,2,R04_S1_V2,outer_source,R04_S1_V2_outer_source,2;3,1;3,,,16,11,14,11,36,valence,minimal_2trials,5,1,0,,6,0.0,False
4,1,2,R04_S1_V2,outer_source,R04_S1_V2_outer_source,2;3,1;3,,,16,11,14,11,36,valence,strong_2trials_2videos,5,1,0,,6,0.0,False
4,1,2,R04_S1_V2,outer_source,R04_S1_V2_outer_source,2;3,1;3,,,16,11,14,11,36,arousal,weak_1trial,9,6,3,P007;P009;P025,12,0.25,True
4,1,2,R04_S1_V2,outer_source,R04_S1_V2_outer_source,2;3,1;3,,,16,11,14,11,36,arousal,minimal_2trials,4,5,1,P007,8,0.125,False
4,1,2,R04_S1_V2,outer_source,R04_S1_V2_outer_source,2;3,1;3,,,16,11,14,11,36,arousal,strong_2trials_2videos,4,5,1,P007,8,0.125,False
4,1,2,R04_S1_V2,inner_subject_only,R04_S1_V2_inner_subject_train_S2,2,1;3,3,,8,11,7,9,17,valence,weak_1trial,6,5,4,P001;P007;P008;P009,7,0.5714285714285714,True
4,1,2,R04_S1_V2,inner_subject_only,R04_S1_V2_inner_subject_train_S2,2,1;3,3,,8,11,7,9,17,valence,minimal_2trials,3,0,0,,3,0.0,False
4,1,2,R04_S1_V2,inner_subject_only,R04_S1_V2_inner_subject_train_S2,2,1;3,3,,8,11,7,9,17,valence,strong_2trials_2videos,3,0,0,,3,0.0,False
4,1,2,R04_S1_V2,inner_subject_only,R04_S1_V2_inner_subject_train_S2,2,1;3,3,,8,11,7,9,17,arousal,weak_1trial,5,3,2,P007;P009,6,0.3333333333333333,False
4,1,2,R04_S1_V2,inner_subject_only,R04_S1_V2_inner_subject_train_S2,2,1;3,3,,8,11,7,9,17,arousal,minimal_2trials,2,3,1,P007,4,0.25,False
4,1,2,R04_S1_V2,inner_subject_only,R04_S1_V2_inner_subject_train_S2,2,1;3,3,,8,11,7,9,17,arousal,strong_2trials_2videos,2,3,1,P007,4,0.25,False
4,1,2,R04_S1_V2,inner_subject_only,R04_S1_V2_inner_subject_train_S3,3,1;3,2,,8,11,7,9,19,valence,weak_1trial,5,3,1,P002,7,0.14285714285714285,False
4,1,2,R04_S1_V2,inner_subject_only,R04_S1_V2_inner_subject_train_S3,3,1;3,2,,8,11,7,9,19,valence,minimal_2trials,2,1,0,,3,0.0,False
4,1,2,R04_S1_V2,inner_subject_only,R04_S1_V2_inner_subject_train_S3,3,1;3,2,,8,11,7,9,19,valence,strong_2trials_2videos,2,1,0,,3,0.0,False
4,1,2,R04_S1_V2,inner_subject_only,R04_S1_V2_inner_subject_train_S3,3,1;3,2,,8,11,7,9,19,arousal,weak_1trial,4,3,1,P025,6,0.16666666666666666,False
4,1,2,R04_S1_V2,inner_subject_only,R04_S1_V2_inner_subject_train_S3,3,1;3,2,,8,11,7,9,19,arousal,minimal_2trials,2,2,0,,4,0.0,False
4,1,2,R04_S1_V2,inner_subject_only,R04_S1_V2_inner_subject_train_S3,3,1;3,2,,8,11,7,9,19,arousal,strong_2trials_2videos,2,2,0,,4,0.0,False
4,1,2,R04_S1_V2,inner_video_only,R04_S1_V2_inner_video_train_V1,2;3,1,,3,16,6,10,6,17,valence,weak_1trial,7,4,2,P001;P007,9,0.2222222222222222,False
4,1,2,R04_S1_V2,inner_video_only,R04_S1_V2_inner_video_train_V1,2;3,1,,3,16,6,10,6,17,valence,minimal_2trials,2,1,0,,3,0.0,False
4,1,2,R04_S1_V2,inner_video_only,R04_S1_V2_inner_video_train_V1,2;3,1,,3,16,6,10,6,17,valence,strong_2trials_2videos,2,1,0,,3,0.0,False
4,1,2,R04_S1_V2,inner_video_only,R04_S1_V2_inner_video_train_V1,2;3,1,,3,16,6,10,6,17,arousal,weak_1trial,6,4,1,P007,9,0.1111111111111111,False
4,1,2,R04_S1_V2,inner_video_only,R04_S1_V2_inner_video_train_V1,2;3,1,,3,16,6,10,6,17,arousal,minimal_2trials,2,1,0,,3,0.0,False
4,1,2,R04_S1_V2,inner_video_only,R04_S1_V2_inner_video_train_V1,2;3,1,,3,16,6,10,6,17,arousal,strong_2trials_2videos,2,1,0,,3,0.0,False
4,1,2,R04_S1_V2,inner_video_only,R04_S1_V2_inner_video_train_V3,2;3,3,,1,16,5,12,5,19,valence,weak_1trial,8,5,2,P002;P009,11,0.18181818181818182,False
4,1,2,R04_S1_V2,inner_video_only,R04_S1_V2_inner_video_train_V3,2;3,3,,1,16,5,12,5,19,valence,minimal_2trials,2,0,0,,2,0.0,False
4,1,2,R04_S1_V2,inner_video_only,R04_S1_V2_inner_video_train_V3,2;3,3,,1,16,5,12,5,19,valence,strong_2trials_2videos,2,0,0,,2,0.0,False
4,1,2,R04_S1_V2,inner_video_only,R04_S1_V2_inner_video_train_V3,2;3,3,,1,16,5,12,5,19,arousal,weak_1trial,5,6,1,P007,10,0.1,False
4,1,2,R04_S1_V2,inner_video_only,R04_S1_V2_inner_video_train_V3,2;3,3,,1,16,5,12,5,19,arousal,minimal_2trials,2,1,0,,3,0.0,False
4,1,2,R04_S1_V2,inner_video_only,R04_S1_V2_inner_video_train_V3,2;3,3,,1,16,5,12,5,19,arousal,strong_2trials_2videos,2,1,0,,3,0.0,False
4,1,2,R04_S1_V2,inner_joint,R04_S1_V2_inner_joint_train_S2_V1,2,1,3,3,8,6,5,6,9,valence,weak_1trial,4,3,2,P001;P007,5,0.4,False
4,1,2,R04_S1_V2,inner_joint,R04_S1_V2_inner_joint_train_S2_V1,2,1,3,3,8,6,5,6,9,valence,minimal_2trials,1,0,0,,1,0.0,False
4,1,2,R04_S1_V2,inner_joint,R04_S1_V2_inner_joint_train_S2_V1,2,1,3,3,8,6,5,6,9,valence,strong_2trials_2videos,1,0,0,,1,0.0,False
4,1,2,R04_S1_V2,inner_joint,R04_S1_V2_inner_joint_train_S2_V1,2,1,3,3,8,6,5,6,9,arousal,weak_1trial,3,2,1,P007,4,0.25,False
4,1,2,R04_S1_V2,inner_joint,R04_S1_V2_inner_joint_train_S2_V1,2,1,3,3,8,6,5,6,9,arousal,minimal_2trials,1,0,0,,1,0.0,False
4,1,2,R04_S1_V2,inner_joint,R04_S1_V2_inner_joint_train_S2_V1,2,1,3,3,8,6,5,6,9,arousal,strong_2trials_2videos,1,0,0,,1,0.0,False
4,1,2,R04_S1_V2,inner_joint,R04_S1_V2_inner_joint_train_S2_V3,2,3,3,1,8,5,5,3,8,valence,weak_1trial,4,2,1,P009,5,0.2,False
4,1,2,R04_S1_V2,inner_joint,R04_S1_V2_inner_joint_train_S2_V3,2,3,3,1,8,5,5,3,8,valence,minimal_2trials,1,0,0,,1,0.0,False
4,1,2,R04_S1_V2,inner_joint,R04_S1_V2_inner_joint_train_S2_V3,2,3,3,1,8,5,5,3,8,valence,strong_2trials_2videos,1,0,0,,1,0.0,False
4,1,2,R04_S1_V2,inner_joint,R04_S1_V2_inner_joint_train_S2_V3,2,3,3,1,8,5,5,3,8,arousal,weak_1trial,3,3,1,P007,5,0.2,False
4,1,2,R04_S1_V2,inner_joint,R04_S1_V2_inner_joint_train_S2_V3,2,3,3,1,8,5,5,3,8,arousal,minimal_2trials,0,1,0,,1,0.0,False
4,1,2,R04_S1_V2,inner_joint,R04_S1_V2_inner_joint_train_S2_V3,2,3,3,1,8,5,5,3,8,arousal,strong_2trials_2videos,0,1,0,,1,0.0,False
4,1,2,R04_S1_V2,inner_joint,R04_S1_V2_inner_joint_train_S3_V1,3,1,2,3,8,6,5,4,8,valence,weak_1trial,3,1,0,,4,0.0,False
4,1,2,R04_S1_V2,inner_joint,R04_S1_V2_inner_joint_train_S3_V1,3,1,2,3,8,6,5,4,8,valence,minimal_2trials,1,1,0,,2,0.0,False
